source_resource,target_resource,weight,activity_breakdown_out,activity_breakdown_in,dominant_activity_out,dominant_activity_in,avg_time_between_events,median_time_between_events,activity_entropy,activity_entropy_normalized,source_transition_probability,median_time_between_events_log,median_time_between_events_normalized
Value 8,Value 24,2,"{""W_Completeren aanvraag"": 1, ""W_Nabellen incomplete dossiers"": 1}","{""W_Completeren aanvraag"": 1, ""W_Nabellen incomplete dossiers"": 1}",W_Completeren aanvraag,W_Completeren aanvraag,880.5546748855,880.5546748855,1.0,1.0,0.0007186489399928135,6.781687024742031,0.5803508055933783
Value 48,Value 16,2,"{""W_Valideren aanvraag"": 2}","{""W_Valideren aanvraag"": 1, ""W_Nabellen incomplete dossiers"": 1}",W_Valideren aanvraag,W_Valideren aanvraag,8.9496854855,8.9496854855,0.0,0.0,0.03125,2.2975409411734233,0.19661475547737844
Value 10,Value 56,2,"{""W_Nabellen offertes"": 1, ""W_Completeren aanvraag"": 1}","{""W_Nabellen offertes"": 1, ""W_Completeren aanvraag"": 1}",W_Nabellen offertes,W_Nabellen offertes,2182.7883900915003,2182.7883900915003,1.0,1.0,0.0005656108597285068,7.688816441186816,0.6579794672656865
Value 22,Value 59,2,"{""W_Valideren aanvraag"": 2}","{""W_Wijzigen contractgegevens"": 1, ""W_Valideren aanvraag"": 1}",W_Valideren aanvraag,W_Wijzigen contractgegevens,5.0641893840000005,5.0641893840000005,0.0,0.0,0.0004572473708276177,1.8024008787231096,0.15424256503623585
Value 20,Value 22,2,"{""W_Nabellen offertes"": 1, ""W_Completeren aanvraag"": 1}","{""W_Nabellen offertes"": 1, ""W_Completeren aanvraag"": 1}",W_Nabellen offertes,W_Nabellen offertes,9590.95933794,9590.95933794,1.0,1.0,0.0004360148245040331,9.168680457534478,0.7846205627516121
Value 5,Value 55,2,"{""W_Nabellen incomplete dossiers"": 2}","{""W_Nabellen incomplete dossiers"": 2}",W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,78.49103727800001,78.49103727800001,0.0,0.0,0.0005420054200542005,4.375644276663299,0.3744508809809307
Value 40,Value 37,2,"{""W_Afhandelen leads"": 1, ""W_Completeren aanvraag"": 1}","{""W_Afhandelen leads"": 1, ""W_Completeren aanvraag"": 1}",W_Afhandelen leads,W_Afhandelen leads,11488.6668615295,11488.6668615295,1.0,1.0,0.000998003992015968,9.349203376647843,0.8000690228697631
Value 58,Value 16,2,"{""W_Valideren aanvraag"": 1, ""W_Nabellen incomplete dossiers"": 1}","{""W_Valideren aanvraag"": 1, ""W_Nabellen incomplete dossiers"": 1}",W_Valideren aanvraag,W_Valideren aanvraag,432.572134821,432.572134821,1.0,1.0,0.001774622892635315,6.0720581833486555,0.5196234868196832
Value 63,Value 63,2,"{""W_Nabellen offertes"": 2}","{""W_Nabellen offertes"": 2}",W_Nabellen offertes,W_Nabellen offertes,22.134392299,22.134392299,0.0,0.0,0.6666666666666666,3.1413203544107646,0.2688221664694872
Value 26,Value 9,2,"{""W_Valideren aanvraag"": 2}","{""W_Nabellen incomplete dossiers"": 2}",W_Valideren aanvraag,W_Nabellen incomplete dossiers,15.3129092975,15.3129092975,0.0,0.0,0.0005790387955993051,2.7919567758026202,0.2389249692749684
Value 39,Value 41,2,"{""W_Nabellen offertes"": 2}","{""W_Valideren aanvraag"": 1, ""W_Nabellen offertes"": 1}",W_Nabellen offertes,W_Valideren aanvraag,4217.3100560835,4217.3100560835,0.0,0.0,0.002053388090349076,8.34718986618056,0.7143205437828419
Value 67,Value 67,2,"{""W_Nabellen offertes"": 2}","{""W_Nabellen offertes"": 2}",W_Nabellen offertes,W_Nabellen offertes,1009.425526429,1009.425526429,0.0,0.0,0.6666666666666666,6.918126834403819,0.592026802017769
Value 13,Value 65,1,"{""W_Nabellen offertes"": 1}","{""W_Nabellen offertes"": 1}",W_Nabellen offertes,W_Nabellen offertes,5092.581306744,5092.581306744,0.0,0.0,0.000346860908775581,8.53573645874634,0.7304556391489687
Value 67,Value 1,1,"{""W_Nabellen offertes"": 1}","{""A_CANCELLED"": 1}",W_Nabellen offertes,A_CANCELLED,1.9302e-05,1.9302e-05,0.0,0.0,0.3333333333333333,1.9301813718795064e-05,1.6517753031432679e-06
Value 64,Value 4,1,"{""W_Nabellen offertes"": 1}","{""W_Nabellen offertes"": 1}",W_Nabellen offertes,W_Nabellen offertes,602.612873925,602.612873925,0.0,0.0,0.045454545454545456,6.402933055236488,0.547938491294254
Value 27,Value 37,1,"{""W_Completeren aanvraag"": 1}","{""W_Completeren aanvraag"": 1}",W_Completeren aanvraag,W_Completeren aanvraag,17665.369631104,17665.369631104,0.0,0.0,0.0003790750568612585,9.779418090391067,0.836885150595519
Value 13,Value 55,1,"{""W_Completeren aanvraag"": 1}","{""W_Completeren aanvraag"": 1}",W_Completeren aanvraag,W_Completeren aanvraag,857.924444024,857.924444024,0.0,0.0,0.000346860908775581,6.755680960052854,0.5781253061656378
Value 19,Value 45,1,"{""W_Completeren aanvraag"": 1}","{""W_Completeren aanvraag"": 1}",W_Completeren aanvraag,W_Completeren aanvraag,67.676037356,67.676037356,0.0,0.0,0.0012642225031605564,4.229400337160301,0.36193588466894105
Value 46,Value 32,1,"{""W_Nabellen offertes"": 1}","{""W_Valideren aanvraag"": 1}",W_Nabellen offertes,W_Valideren aanvraag,172.817246745,172.817246745,0.0,0.0,0.00042211903756859433,5.1580044411933805,0.4414022678692798
Value 45,Value 6,1,"{""W_Nabellen incomplete dossiers"": 1}","{""W_Valideren aanvraag"": 1}",W_Nabellen incomplete dossiers,W_Valideren aanvraag,2372.109203967,2372.109203967,0.0,0.0,0.0011198208286674132,7.771956274747743,0.6650942558438012
Value 40,Value 62,1,"{""W_Nabellen incomplete dossiers"": 1}","{""W_Valideren aanvraag"": 1}",W_Nabellen incomplete dossiers,W_Valideren aanvraag,65.832206241,65.832206241,0.0,0.0,0.000499001996007984,4.202185093711873,0.35960690835344744
Value 19,Value 21,1,"{""W_Completeren aanvraag"": 1}","{""W_Nabellen offertes"": 1}",W_Completeren aanvraag,W_Nabellen offertes,6780.189766841,6780.189766841,0.0,0.0,0.0012642225031605564,8.821907847374261,0.754945090714939
Value 46,Value 50,1,"{""W_Nabellen incomplete dossiers"": 1}","{""W_Nabellen incomplete dossiers"": 1}",W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,5009.499541659,5009.499541659,0.0,0.0,0.00042211903756859433,8.519290898022279,0.7290482910392987
Value 19,Value 24,1,"{""W_Completeren aanvraag"": 1}","{""W_Completeren aanvraag"": 1}",W_Completeren aanvraag,W_Completeren aanvraag,163.021535747,163.021535747,0.0,0.0,0.0012642225031605564,5.099997734733557,0.4364382760629699
Value 37,Value 43,1,"{""W_Completeren aanvraag"": 1}","{""W_Completeren aanvraag"": 1}",W_Completeren aanvraag,W_Completeren aanvraag,9.605626808,9.605626808,0.0,0.0,0.002631578947368421,2.361384691220512,0.2020782591213467
Value 37,Value 19,1,"{""W_Completeren aanvraag"": 1}","{""W_Completeren aanvraag"": 1}",W_Completeren aanvraag,W_Completeren aanvraag,1126.335517059,1126.335517059,0.0,0.0,0.002631578947368421,7.027612177860391,0.6013961384445126
Value 42,Value 44,1,"{""W_Beoordelen fraude"": 1}","{""W_Afhandelen leads"": 1}",W_Beoordelen fraude,W_Afhandelen leads,13.561174863,13.561174863,0.0,0.0,0.003105590062111801,2.678358730653295,0.22920368358665522
Value 44,Value 62,1,"{""W_Nabellen incomplete dossiers"": 1}","{""W_Valideren aanvraag"": 1}",W_Nabellen incomplete dossiers,W_Valideren aanvraag,646.830589798,646.830589798,0.0,0.0,0.0003843197540353574,6.473629226675144,0.5539883989200564
Value 34,Value 6,1,"{""W_Nabellen incomplete dossiers"": 1}","{""W_Nabellen incomplete dossiers"": 1}",W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,23.074661125,23.074661125,0.0,0.0,0.00039308176100628933,3.1811598817803475,0.2722314806591635
Value 55,Value 37,1,"{""W_Completeren aanvraag"": 1}","{""W_Completeren aanvraag"": 1}",W_Completeren aanvraag,W_Completeren aanvraag,9.35347564,9.35347564,0.0,0.0,0.0005773672055427252,2.337322273967628,0.20001908959814588
Value 37,Value 5,1,"{""W_Nabellen incomplete dossiers"": 1}","{""W_Nabellen incomplete dossiers"": 1}",W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,3507.68424272,3507.68424272,0.0,0.0,0.002631578947368421,8.162996386558548,0.6985579711525091
Value 57,Value 18,1,"{""W_Completeren aanvraag"": 1}","{""W_Completeren aanvraag"": 1}",W_Completeren aanvraag,W_Completeren aanvraag,25082.225318471,25082.225318471,0.0,0.0,0.2,10.129954587693382,0.8668827216802769
Value 20,Value 57,1,"{""W_Completeren aanvraag"": 1}","{""W_Completeren aanvraag"": 1}",W_Completeren aanvraag,W_Completeren aanvraag,21967.08134675,21967.08134675,0.0,0.0,0.00021800741225201656,9.997345830966573,0.8555345720953192
Value 46,Value 27,1,"{""W_Afhandelen leads"": 1}","{""W_Afhandelen leads"": 1}",W_Afhandelen leads,W_Afhandelen leads,125.95867289,125.95867289,0.0,0.0,0.00042211903756859433,4.843861623186205,0.4145191284916154
Value 37,Value 31,1,"{""W_Afhandelen leads"": 1}","{""W_Afhandelen leads"": 1}",W_Afhandelen leads,W_Afhandelen leads,0.579282468,0.579282468,0.0,0.0,0.002631578947368421,0.4569706097115043,0.039105794842936865
Value 27,Value 50,1,"{""W_Nabellen offertes"": 1}","{""W_Nabellen offertes"": 1}",W_Nabellen offertes,W_Nabellen offertes,4431.040120166,4431.040120166,0.0,0.0,0.0003790750568612585,8.396615280770172,0.7185501814923408
Value 5,Value 54,1,"{""W_Nabellen incomplete dossiers"": 1}","{""W_Nabellen incomplete dossiers"": 1}",W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,7355.819698684,7355.819698684,0.0,0.0,0.00027100271002710027,8.90338301218109,0.7619174233158076
Value 11,Value 35,1,"{""W_Nabellen offertes"": 1}","{""W_Nabellen offertes"": 1}",W_Nabellen offertes,W_Nabellen offertes,118834.565347875,118834.565347875,0.0,0.0,0.00027800945232137893,11.68549601272305,1.0
Value 55,Value 9,1,"{""W_Nabellen incomplete dossiers"": 1}","{""W_Nabellen incomplete dossiers"": 1}",W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,2507.084431643,2507.084431643,0.0,0.0,0.0005773672055427252,7.8272745661155865,0.6698281833816322
Value 62,Value 2,1,"{""W_Nabellen incomplete dossiers"": 1}","{""W_Nabellen incomplete dossiers"": 1}",W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,108.368476594,108.368476594,0.0,0.0,0.00211864406779661,4.6947227003299465,0.40175639059038487
Value 66,Value 67,1,"{""W_Nabellen offertes"": 1}","{""W_Nabellen offertes"": 1}",W_Nabellen offertes,W_Nabellen offertes,53.987955321,53.987955321,0.0,0.0,0.5,4.007114167086112,0.3429134854629368
Value 34,Value 37,1,"{""W_Completeren aanvraag"": 1}","{""W_Completeren aanvraag"": 1}",W_Completeren aanvraag,W_Completeren aanvraag,15802.945918646,15802.945918646,0.0,0.0,0.00039308176100628933,9.66801492952125,0.8273516946986943
Value 63,Value 1,1,"{""W_Nabellen offertes"": 1}","{""O_CANCELLED"": 1}",W_Nabellen offertes,O_CANCELLED,8.441e-06,8.441e-06,0.0,0.0,0.3333333333333333,8.440964374959972e-06,7.223454071414286e-07
Value 4,Value 63,1,"{""W_Nabellen offertes"": 1}","{""W_Nabellen offertes"": 1}",W_Nabellen offertes,W_Nabellen offertes,18245.105031349,18245.105031349,0.0,0.0,0.00028694404591104734,9.81170691329294,0.83964830441173
Value 13,Value 45,1,"{""W_Nabellen offertes"": 1}","{""W_Nabellen offertes"": 1}",W_Nabellen offertes,W_Nabellen offertes,677.542842754,677.542842754,0.0,0.0,0.000346860908775581,6.51994762061824,0.557952149700739
Value 50,Value 31,1,"{""W_Nabellen incomplete dossiers"": 1}","{""W_Nabellen incomplete dossiers"": 1}",W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,4435.933587708,4435.933587708,0.0,0.0,0.004291845493562232,8.397718783430063,0.71864461502419
Value 6,Value 50,1,"{""W_Valideren aanvraag"": 1}","{""W_Nabellen incomplete dossiers"": 1}",W_Valideren aanvraag,W_Nabellen incomplete dossiers,55.943926569,55.943926569,0.0,0.0,0.0003763643206624012,4.042067039236941,0.3459046184120879
Value 23,Value 25,1,"{""W_Nabellen offertes"": 1}","{""W_Nabellen offertes"": 1}",W_Nabellen offertes,W_Nabellen offertes,42.652528879,42.652528879,0.0,0.0,0.0007541478129713424,3.776261215979702,0.32315797394206863
Value 58,Value 31,1,"{""W_Nabellen offertes"": 1}","{""W_Nabellen offertes"": 1}",W_Nabellen offertes,W_Nabellen offertes,18262.136017504,18262.136017504,0.0,0.0,0.0008873114463176575,9.81263988187301,0.839728144290076
Value 19,Value 26,1,"{""W_Nabellen incomplete dossiers"": 1}","{""W_Valideren aanvraag"": 1}",W_Nabellen incomplete dossiers,W_Valideren aanvraag,2861.788146275,2861.788146275,0.0,0.0,0.0012642225031605564,7.9595513052505185,0.6811479201725147
Value 35,Value 40,1,"{""W_Completeren aanvraag"": 1}","{""W_Completeren aanvraag"": 1}",W_Completeren aanvraag,W_Completeren aanvraag,318.321574824,318.321574824,0.0,0.0,0.0036363636363636364,5.7661986665705225,0.49344920064089226
Value 50,Value 35,1,"{""W_Completeren aanvraag"": 1}","{""W_Completeren aanvraag"": 1}",W_Completeren aanvraag,W_Completeren aanvraag,1191.19459058,1191.19459058,0.0,0.0,0.004291845493562232,7.083551081432804,0.6061831755982207
Value 50,Value 40,1,"{""W_Completeren aanvraag"": 1}","{""W_Completeren aanvraag"": 1}",W_Completeren aanvraag,W_Completeren aanvraag,1471.694913406,1471.694913406,0.0,0.0,0.004291845493562232,7.294849275802067,0.6242652659210622
Value 48,Value 23,1,"{""W_Valideren aanvraag"": 1}","{""W_Nabellen incomplete dossiers"": 1}",W_Valideren aanvraag,W_Nabellen incomplete dossiers,108.626120539,108.626120539,0.0,0.0,0.015625,4.697075672204531,0.4019577489128748
Value 45,Value 26,1,"{""W_Nabellen incomplete dossiers"": 1}","{""W_Valideren aanvraag"": 1}",W_Nabellen incomplete dossiers,W_Valideren aanvraag,30.079143807,30.079143807,0.0,0.0,0.0011198208286674132,3.4365369770826697,0.29408567452686674
Value 37,Value 25,1,"{""W_Completeren aanvraag"": 1}","{""W_Completeren aanvraag"": 1}",W_Completeren aanvraag,W_Completeren aanvraag,69.818647222,69.818647222,0.0,0.0,0.002631578947368421,4.260122344863364,0.36456495644044423
Value 25,Value 37,1,"{""W_Completeren aanvraag"": 1}","{""W_Completeren aanvraag"": 1}",W_Completeren aanvraag,W_Completeren aanvraag,11971.592812325,11971.592812325,0.0,0.0,0.0006293266205160479,9.39037538431242,0.8035923656204473
Value 35,Value 33,1,"{""W_Completeren aanvraag"": 1}","{""W_Completeren aanvraag"": 1}",W_Completeren aanvraag,W_Completeren aanvraag,36.032571671,36.032571671,0.0,0.0,0.0036363636363636364,3.611797840826278,0.30908382809713764
Value 21,Value 5,1,"{""W_Valideren aanvraag"": 1}","{""W_Valideren aanvraag"": 1}",W_Valideren aanvraag,W_Valideren aanvraag,2.804048911,2.804048911,0.0,0.0,0.0005042864346949068,1.3360660023817663,0.11433541211490476
Value 21,Value 48,1,"{""W_Nabellen offertes"": 1}","{""W_Valideren aanvraag"": 1}",W_Nabellen offertes,W_Valideren aanvraag,2534.587818831,2534.587818831,0.0,0.0,0.0005042864346949068,7.838180770340655,0.6707614945746867
Value 23,Value 28,1,"{""W_Nabellen incomplete dossiers"": 1}","{""W_Nabellen incomplete dossiers"": 1}",W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,34.23398853,34.23398853,0.0,0.0,0.0007541478129713424,3.5620111999670625,0.30482327802677617
Value 45,Value 58,1,"{""W_Nabellen offertes"": 1}","{""W_Nabellen offertes"": 1}",W_Nabellen offertes,W_Nabellen offertes,11103.588419446,11103.588419446,0.0,0.0,0.0011198208286674132,9.315113673007383,0.7971517565762876
Value 39,Value 40,1,"{""W_Nabellen offertes"": 1}","{""W_Valideren aanvraag"": 1}",W_Nabellen offertes,W_Valideren aanvraag,11603.308437979,11603.308437979,0.0,0.0,0.001026694045174538,9.359131725203367,0.8009186529192461
Value 45,Value 50,1,"{""W_Nabellen offertes"": 1}","{""W_Nabellen offertes"": 1}",W_Nabellen offertes,W_Nabellen offertes,548.697316438,548.697316438,0.0,0.0,0.0011198208286674132,6.309367792988226,0.5399315344525085
Value 30,Value 6,1,"{""W_Nabellen incomplete dossiers"": 1}","{""W_Nabellen incomplete dossiers"": 1}",W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,136.718750249,136.718750249,0.0,0.0,0.0006798096532970768,4.925213563850293,0.4214809160422262
Value 9,Value 58,1,"{""W_Nabellen offertes"": 1}","{""W_Nabellen offertes"": 1}",W_Nabellen offertes,W_Nabellen offertes,9263.614543566,9263.614543566,0.0,0.0,0.0012787723785166241,9.133957534353309,0.7816491079547114
Value 53,Value 23,1,"{""W_Nabellen offertes"": 1}","{""W_Nabellen offertes"": 1}",W_Nabellen offertes,W_Nabellen offertes,10463.16094183,10463.16094183,0.0,0.0,0.00392156862745098,9.255711454105269,0.7920683421591812
Value 14,Value 30,1,"{""W_Completeren aanvraag"": 1}","{""W_Completeren aanvraag"": 1}",W_Completeren aanvraag,W_Completeren aanvraag,1927.368545348,1927.368545348,0.0,0.0,0.0001967729240456513,7.564429611128991,0.6473349186797819
Value 54,Value 22,1,"{""W_Valideren aanvraag"": 1}","{""W_Valideren aanvraag"": 1}",W_Valideren aanvraag,W_Valideren aanvraag,7761.909618276,7761.909618276,0.0,0.0,0.06666666666666667,8.95711249370954,0.7665153865918165
Value 22,Value 54,1,"{""W_Valideren aanvraag"": 1}","{""W_Valideren aanvraag"": 1}",W_Valideren aanvraag,W_Valideren aanvraag,14769.478904529,14769.478904529,0.0,0.0,0.00022862368541380886,9.600385799138502,0.8215642527014428
Value 46,Value 15,1,"{""W_Completeren aanvraag"": 1}","{""W_Completeren aanvraag"": 1}",W_Completeren aanvraag,W_Completeren aanvraag,7.055971284,7.055971284,0.0,0.0,0.00042211903756859433,2.086413590861745,0.17854728533474995
Value 54,Value 5,1,"{""W_Nabellen incomplete dossiers"": 1}","{""W_Nabellen incomplete dossiers"": 1}",W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,3152.132725003,3152.132725003,0.0,0.0,0.06666666666666667,8.05615175349037,0.6894146166083933
Value 18,Value 45,1,"{""W_Completeren aanvraag"": 1}","{""W_Completeren aanvraag"": 1}",W_Completeren aanvraag,W_Completeren aanvraag,5116.854649891,5116.854649891,0.0,0.0,0.00031210986267166043,8.540490616529622,0.7308624817663557
Value 37,Value 23,1,"{""W_Valideren aanvraag"": 1}","{""W_Nabellen incomplete dossiers"": 1}",W_Valideren aanvraag,W_Nabellen incomplete dossiers,65.741333806,65.741333806,0.0,0.0,0.002631578947368421,4.200824458229912,0.35949047037935716
Value 23,Value 30,1,"{""W_Completeren aanvraag"": 1}","{""W_Completeren aanvraag"": 1}",W_Completeren aanvraag,W_Completeren aanvraag,3759.417788872,3759.417788872,0.0,0.0,0.0007541478129713424,8.232285344272933,0.7044874548166123
Value 45,Value 37,1,"{""W_Completeren aanvraag"": 1}","{""W_Completeren aanvraag"": 1}",W_Completeren aanvraag,W_Completeren aanvraag,27192.895675284,27192.895675284,0.0,0.0,0.0011198208286674132,10.210747803394527,0.8737966956881563
Value 45,Value 1,1,"{""W_Completeren aanvraag"": 1}","{""A_CANCELLED"": 1}",W_Completeren aanvraag,A_CANCELLED,0.000178892,0.000178892,0.0,0.0,0.0011198208286674132,0.00017887600073423333,1.5307523150020755e-05
Value 10,Value 35,1,"{""W_Completeren aanvraag"": 1}","{""W_Completeren aanvraag"": 1}",W_Completeren aanvraag,W_Completeren aanvraag,82.600063503,82.600063503,0.0,0.0,0.0002828054298642534,4.42604427969563,0.3787639202372409
Value 30,Value 37,1,"{""W_Afhandelen leads"": 1}","{""W_Afhandelen leads"": 1}",W_Afhandelen leads,W_Afhandelen leads,4.581641836,4.581641836,0.0,0.0,0.0006798096532970768,1.7194829689566373,0.1471467678466093
Value 22,Value 48,1,"{""W_Valideren aanvraag"": 1}","{""W_Valideren aanvraag"": 1}",W_Valideren aanvraag,W_Valideren aanvraag,855.023552119,855.023552119,0.0,0.0,0.00022862368541380886,6.7522978899209445,0.5778357959789735
Value 30,Value 1,1,"{""W_Nabellen offertes"": 1}","{""O_CANCELLED"": 1}",W_Nabellen offertes,O_CANCELLED,15387.024372949,15387.024372949,0.0,0.0,0.0006798096532970768,9.64134484776416,0.8250693712330877
Value 5,Value 20,1,"{""W_Nabellen incomplete dossiers"": 1}","{""W_Nabellen incomplete dossiers"": 1}",W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,12213.690117316,12213.690117316,0.0,0.0,0.00027100271002710027,9.41039461434147,0.8053055346641279
Value 9,Value 28,1,"{""W_Afhandelen leads"": 1}","{""W_Afhandelen leads"": 1}",W_Afhandelen leads,W_Afhandelen leads,927.218128363,927.218128363,0.0,0.0,0.0012787723785166241,6.833266757281082,0.584764801583184
Value 8,Value 25,1,"{""W_Valideren aanvraag"": 1}","{""W_Nabellen incomplete dossiers"": 1}",W_Valideren aanvraag,W_Nabellen incomplete dossiers,439.20752428,439.20752428,0.0,0.0,0.00035932446999640676,6.087246261813158,0.5209232244130182
Value 40,Value 6,1,"{""W_Valideren aanvraag"": 1}","{""W_Valideren aanvraag"": 1}",W_Valideren aanvraag,W_Valideren aanvraag,1985.184147824,1985.184147824,0.0,0.0,0.000499001996007984,7.593970563279418,0.649862920239858
Value 22,Value 1,1,"{""W_Valideren aanvraag"": 1}","{""A_APPROVED"": 1}",W_Valideren aanvraag,A_APPROVED,494.766799413,494.766799413,0.0,0.0,0.00022862368541380886,6.206105653690106,0.5310947560063313
Value 6,Value 21,1,"{""W_Valideren aanvraag"": 1}","{""W_Nabellen incomplete dossiers"": 1}",W_Valideren aanvraag,W_Nabellen incomplete dossiers,63.317575273,63.317575273,0.0,0.0,0.0003763643206624012,4.1638329262901035,0.35632487673236674
Value 53,Value 10,1,"{""W_Nabellen offertes"": 1}","{""W_Nabellen offertes"": 1}",W_Nabellen offertes,W_Nabellen offertes,4753.613133334,4753.613133334,0.0,0.0,0.00392156862745098,8.46687061169777,0.7245623636753739
Value 53,Value 5,1,"{""W_Nabellen offertes"": 1}","{""W_Nabellen offertes"": 1}",W_Nabellen offertes,W_Nabellen offertes,8641.434185283,8641.434185283,0.0,0.0,0.00392156862745098,9.064439556526171,0.7757000256263749
Value 58,Value 22,1,"{""W_Nabellen incomplete dossiers"": 1}","{""W_Valideren aanvraag"": 1}",W_Nabellen incomplete dossiers,W_Valideren aanvraag,653.178928864,653.178928864,0.0,0.0,0.0008873114463176575,6.483380905573028,0.5548229102567822
Value 40,Value 50,1,"{""W_Nabellen incomplete dossiers"": 1}","{""W_Nabellen incomplete dossiers"": 1}",W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,1432.843455913,1432.843455913,0.0,0.0,0.000499001996007984,7.268113849170535,0.6219773504913344
Value 54,Value 14,1,"{""W_Nabellen incomplete dossiers"": 1}","{""W_Nabellen incomplete dossiers"": 1}",W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,2450.382809156,2450.382809156,0.0,0.0,0.06666666666666667,7.804407556218692,0.6678713122422302
Value 4,Value 35,1,"{""W_Nabellen incomplete dossiers"": 1}","{""W_Nabellen incomplete dossiers"": 1}",W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,3907.605579249,3907.605579249,0.0,0.0,0.00028694404591104734,8.27093596002396,0.7077950265028244
Value 25,Value 35,1,"{""W_Afhandelen leads"": 1}","{""W_Afhandelen leads"": 1}",W_Afhandelen leads,W_Afhandelen leads,39.204147174,39.204147174,0.0,0.0,0.0006293266205160479,3.6939701538363225,0.31611581997155835
Value 53,Value 33,1,"{""W_Afhandelen leads"": 1}","{""W_Completeren aanvraag"": 1}",W_Afhandelen leads,W_Completeren aanvraag,1228.911402015,1228.911402015,0.0,0.0,0.00392156862745098,7.114697414890001,0.6088485595428376
Value 14,Value 53,1,"{""W_Completeren aanvraag"": 1}","{""W_Completeren aanvraag"": 1}",W_Completeren aanvraag,W_Completeren aanvraag,1568.520181469,1568.520181469,0.0,0.0,0.0001967729240456513,7.358525234733266,0.6297144106438767
Value 54,Value 30,1,"{""W_Nabellen offertes"": 1}","{""W_Nabellen offertes"": 1}",W_Nabellen offertes,W_Nabellen offertes,115.39223483,115.39223483,0.0,0.0,0.06666666666666667,4.75696582198958,0.40708291858644624
Value 2,Value 54,1,"{""W_Nabellen offertes"": 1}","{""W_Nabellen offertes"": 1}",W_Nabellen offertes,W_Nabellen offertes,10732.421209663,10732.421209663,0.0,0.0,6.508721687060662e-05,9.281117630066557,0.7942425054068197
Value 11,Value 8,1,"{""W_Nabellen incomplete dossiers"": 1}","{""W_Valideren aanvraag"": 1}",W_Nabellen incomplete dossiers,W_Valideren aanvraag,4080.511235822,4080.511235822,0.0,0.0,0.00027800945232137893,8.31422259975348,0.7114993313677946
Value 16,Value 24,1,"{""W_Nabellen incomplete dossiers"": 1}","{""W_Nabellen incomplete dossiers"": 1}",W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,295.878581395,295.878581395,0.0,0.0,0.00025799793601651185,5.693323238362456,0.48721280056607125
Value 6,Value 39,1,"{""W_Nabellen incomplete dossiers"": 1}","{""W_Nabellen incomplete dossiers"": 1}",W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,1391.067522098,1391.067522098,0.0,0.0,0.0003763643206624012,7.238545346972236,0.6194469913036623
Value 37,Value 32,1,"{""W_Completeren aanvraag"": 1}","{""W_Completeren aanvraag"": 1}",W_Completeren aanvraag,W_Completeren aanvraag,4051.106281826,4051.106281826,0.0,0.0,0.002631578947368421,8.306992094497934,0.7108805724167263
Value 37,Value 58,1,"{""W_Completeren aanvraag"": 1}","{""W_Completeren aanvraag"": 1}",W_Completeren aanvraag,W_Completeren aanvraag,3023.538037828,3023.538037828,0.0,0.0,0.002631578947368421,8.014513644035251,0.6858513866513779
Value 44,Value 9,1,"{""W_Nabellen incomplete dossiers"": 1}","{""W_Nabellen incomplete dossiers"": 1}",W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,44.233652509,44.233652509,0.0,0.0,0.0003843197540353574,3.8118413343526827,0.326202784220917
Value 9,Value 34,1,"{""W_Completeren aanvraag"": 1}","{""W_Nabellen offertes"": 1}",W_Completeren aanvraag,W_Nabellen offertes,17426.882512063,17426.882512063,0.0,0.0,0.0012787723785166241,9.765826645882443,0.835722046821933
Value 9,Value 23,1,"{""W_Nabellen incomplete dossiers"": 1}","{""W_Nabellen incomplete dossiers"": 1}",W_Nabellen incomplete dossiers,W_Nabellen incomplete dossiers,6.33258483,6.33258483,0.0,0.0,0.0012787723785166241,1.9923280908444847,0.17049580853694682
Value 52,Value 42,1,"{""W_Beoordelen fraude"": 1}","{""W_Beoordelen fraude"": 1}",W_Beoordelen fraude,W_Beoordelen fraude,33619.017789095,33619.017789095,0.0,0.0,0.5,10.422876936084863,0.8919498945304967
Value 52,Value 52,1,"{""W_Beoordelen fraude"": 1}","{""W_Beoordelen fraude"": 1}",W_Beoordelen fraude,W_Beoordelen fraude,0.557369925,0.557369925,0.0,0.0,0.5,0.4429984529430825,0.037910111172067516
